venue_id,name,slug,address,city,city_slug,country,latitude,longitude,rating_score,rating_volume,price_range,online,delivers,delivery_price,estimate_minutes,estimate_range,short_description,tags,scraped_at
65f80b51948727c69404febf,VAPE BY JOJO 28 May,by-jojo-28-may,"28 May Street, 78 G",Baku,baku,AZE,40.37751531,49.8510521,9.0,145,2,True,True,0.0,30,25-35,By Jojo💨,Electronics,2026-02-10T20:06:16.321077
68c40e85a73e5e58979d7299,Torte 28 may,torte-28-may,28 may,Baku,baku,AZE,40.376061531554086,49.853847685369345,9.4,18,2,True,True,0.0,30,25-35,"TORTE - a confectionery made of cakes, desserts, eclairs, pasta!","desert,tort",2026-02-10T20:06:17.025740
6344666b1ae8387e8b89fc32,HQD & PUFF & ODA VAPE,hqd-puff-oda,"House 41, Istiglaliyet, Sabail District, Baki",Baku,baku,AZE,40.36827636,49.83228063,8.8,105,2,True,True,0.0,25,20-30,"Azərbaycanda rəsmi vape distribyutor!  
Puff & Oda vape hər biri möhtəşəm olan tam yeni dadlarla yeni nəsil elektron vape buxarlandırıcılarını sizə təqdim edir!
HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD HQD",,2026-02-10T20:06:17.827657
68381cce9ca35e89fc8a132f,Dəniz Evi,deniz-evi,Cəlil Məmmədquluzadə küç. 118,Baku,baku,AZE,40.39671707,49.8274231,7.6,40,2,True,True,0.0,40,35-45,"Dəniz Evi - bilinən ad, fərqli dad 🍤","dəniz məhsulları,balıq",2026-02-10T20:06:18.767847
64cced74f9b60edbca2d3576,Vuse Vape Store Nərimanov,vuse-vape-store-narimanov,"Narimanov district, Fatalikhan Khoyski ave., house. 110",Baku,baku,AZE,40.40033342,49.8602976,9.4,135,2,True,True,0.0,40,35-45,Dünya üzrə tanınmış VUSE artıq Azərbaycanda!,,2026-02-10T20:06:19.539631
662961df3625f1d6d50c8db7,Bol Buxar Vape Shop,oxbar-vape-28-may,Dilara Aliyeva 225,Baku,baku,AZE,40.37745109,49.84614309,9.6,319,2,True,True,0.0,20,15-25,"Vape Art - Elektron Siqaret , Vape Cihazları və Tobacco

Mağazamızda geniş çeşiddə vape cihazları, elektron siqaretlər, salt likitlər və tütün çeşidləri mövcuddur. Ən populyar brendlər: Elfbar, Hqd, Vozol, Oxbar, Mosmo, Voopoo, Vaporesso və daha çoxu. Vape həvəskarları üçün mükəmməl seçimlər bizdə!",,2026-02-10T20:06:20.215014
68ee57b91ca7fa75f94ff8c6,Noorfood Premium,noorfood-premium,"Nasimi district, Rasul Rza 70",Baku,baku,AZE,40.378794950815546,49.83660854097786,9.0,15,2,True,True,0.0,25,20-30,100% Halal və Təmiz Evdəki Ləzzət,,2026-02-10T20:06:20.975830
686e63a5e6cacf78331eb11a,Mini Sederek Evinizde,mini-sederek-evinizde,6 Tabriz Street,Baku,baku,AZE,40.3848693,49.8507974,9.4,159,2,True,True,0.0,40,35-45,Mini Sədərək evinizdə!,"home,decoration,Home Decor",2026-02-10T20:06:21.912436
676a77e244f287f331043f5e,SuperToys Deniz Mall,supertoys-deniz-mall,"Sabail district, Neftchilar avenue 26a, Deniz Mall",Baku,baku,AZE,40.35827505,49.83704406,9.6,58,2,True,True,0.0,40,35-45,Supertoys Uşaq Aləmi,"uşaqlar,toys ",2026-02-10T20:06:22.665743
6746f1c11b8739f5ce3fce79,Gutenberg - Park Bulvar,gutenberg-park-bulvarr,Park Bulvar,Baku,baku,AZE,40.37079328,49.84987551,9.8,39,1,True,True,0.0,30,25-35,"Çay, qəhvə və şokolad - bizim peşəmizdir!","çay,kofe",2026-02-10T20:06:23.485845
65f40f55a3ca4024d6b8a9fc,Vkusno Şirniyyat Mağazası,vkusno-irniyyat-maazas,Lermontov street 121,Baku,baku,AZE,40.36682129,49.82937662,9.2,33,1,True,True,0.0,35,30-40,Burada hər şey çox dadlıdır 😋,"un məmulatları,tort,türk",2026-02-10T20:06:24.265429
669e477324a368c2f9f30cae,Aloe Aptek Xaqani,aloe-xaqani,Xaqani str.18,Baku,baku,AZE,40.37249459,49.84247191,9.6,130,1,True,True,0.0,15,10-20,Aloe Xaqani,"pharmacy,Health,uşaqlar",2026-02-10T20:06:25.056868
6852ad2ea5e00e31be204ac7,Bycase Baku & Creative Case,bycase-baku-creative-case,"Xaqani küçəsi, 84C",Baku,baku,AZE,40.3760375,49.8532031,9.2,95,2,True,True,0.0,25,20-30,Hər növ telefon aksesuarları və case`lər 😎📱,accessories,2026-02-10T20:06:25.941092
68186cc9f3de775f31626589,Bakinskiy Krevetka Tarqovaya,bakinskiy-krevetka-nesimi,Gencler teatri,Baku,baku,AZE,40.374206653963256,49.84489095361096,6.8,97,2,True,True,0.0,30,25-35,🦀🦞🦐🦑🦪,"dəniz məhsulları,qəlyanaltılar,pivə",2026-02-10T20:06:26.728854
655b6b6cd52a2c0298e5b8d2,Cheechak,cheechak,sabah residence,Baku,baku,AZE,40.35145561,49.83222229,9.4,61,2,True,True,0.0,50,45-55,Cheechak,çiçəklər,2026-02-10T20:06:27.470378
673b07de66dadf2774861910,Snuss & Tobacco Baku,snuss-tobacco-baku,Akhundov Kitabxanasi,Baku,baku,AZE,40.37406811178357,49.8475887289988,9.6,28,2,True,True,0.0,20,15-25,"Snus & Tobacco Baku
Fedrs Snus
Siberia Snus
Odens Snus",,2026-02-10T20:06:28.222921
61c47f777d30bf19e7e615e6,Bluebake.Az,bluebaku,İzzəddin Həsənoğlu 92A,Baku,baku,AZE,40.40076412,49.86482741,9.4,808,1,True,True,0.0,50,45-55,"Sugar free, gluten free and healthy pastry shop","piroq,un məmulatları,sağlam",2026-02-10T20:06:28.959432
61fbe5cc9806157307036421,Masa Kulinariya Xətai,masa-kulinariya,"Xatai district, Mehdi Mehdizade street 43",Baku,baku,AZE,40.38123864,49.86902337,8.2,45,2,True,True,0.0,35,30-40,Kulinariya evi,"toyuq,kofe,şirniyyatlar",2026-02-10T20:06:29.777318
660d2e7e3ce1dc468a0487fc,Zoo King 1,zoo-king-1,"Ahmedli Stg, Muhammad Hadi, House 3",Baku,baku,AZE,40.37497775,49.95770159,9.8,194,2,True,True,0.0,60,55-65,Zoo King - ev heyvanınız üçün ən yaxşısı.,"pet food,pet supply,pişik yeməyi",2026-02-10T20:06:30.713707
62a8418121f29cfd68c74357,Keklik Aptek,keklik-aptek,"Yasamal dis., Hasan bey Zardabi 31/53",Baku,baku,AZE,40.38922486,49.8052863,9.2,390,2,True,True,0.0,50,45-55,Məqsədimiz sizin sağlamlığınızdır,"Health,pharmacy",2026-02-10T20:06:31.436332
63dce3c369e34c05b4c743e9,Zoo Artvarium,artvarium,Abbas Mirza Sharifzade 144,Baku,baku,AZE,40.38739967,49.80603519,9.8,170,2,True,True,0.0,45,40-50,"Akvarium, balıqlar, akvarium aksesuarları, it, pişik yem və aksesuarların satışı","pişik yeməyi,it yeməyi,balıq",2026-02-10T20:06:32.234489
63e5d44b9bd1e31cb38c575f,ZooOnline.az,zoonlineaz,Asif Mahırramov 64B,Baku,baku,AZE,40.41102066,49.80558568,9.4,189,2,True,True,0.0,50,45-55,Balaca mözcüzələrin böyük dünyası,"pet food,pet supply,pişik yeməyi",2026-02-10T20:06:33.047010
664f23c1fb38e32ebe133299,Rossmann Sahil,rossmann-sahil,"Sabail district, Zarifa Aliyeva 29",Baku,baku,AZE,40.37159213,49.84483346,9.0,108,2,True,True,0.0,25,20-30,Sərfəli qiymətə Alman keyfiyyəti,"grocery,hair products,make up ",2026-02-10T20:06:34.048256
66c894b3254117a8c8d457d8,Zoo Panda,koshkin-dom-zoo-boutique,"Nasimi district, Vagif pr. 5",Baku,baku,AZE,40.39160092,49.83921232,9.8,100,1,True,True,0.0,40,35-45,🐱 🐾,"pet food,pet supply,pişik yeməyi",2026-02-10T20:06:34.864821
63302712ee9ca4af1e6997ef,ELECTRO GALLERY,electro-gift,28 May street 38,Baku,baku,AZE,40.3771413,49.84943683,9.2,283,2,True,True,0.0,30,25-35,ELECTRO GIFT,"Electronics,headphones,gadget",2026-02-10T20:06:35.651573
66bdb89ae18b4956b07ac0dd,Luna Cake House,luna-cake-house,Rovshan Huseynov str. 2,Baku,baku,AZE,40.409711,49.82463556,8.8,47,1,True,True,0.0,50,45-55,Luna Cake House🍰🎂,"tort,un məmulatları",2026-02-10T20:06:36.406161
65c3a9ff8e2b5b1a0efd3fcc,PivAz Elmlər,pivaz,"Yasamal district, Zahid Khalilov 39",Baku,baku,AZE,40.37869728,49.81147748,9.2,116,2,True,True,0.0,50,45-55,🍻,"pivə,pivə,qəlyanaltılar",2026-02-10T20:06:37.156686
66e8016cf54d332e2100a8c0,Dessert Shop,dessert-shop,"Nəsimi ray., Vladislav Plotnikov ev. 14, 16,18",Baku,baku,AZE,40.38511802,49.84647819,8.8,92,1,True,True,0.0,35,30-40,Desertin ən şirin ünvanı – Dessert Shop!,"tort,un məmulatları,paxlava",2026-02-10T20:06:39.346729
67cf491677cc23f2b40b3661,Mezechi.az,mezechiaz,"N. Nərimanov, Əliyar Əliyev 39",Baku,baku,AZE,40.40616001,49.87561507,9.4,266,2,True,True,0.0,55,50-60,Bir pubdan çooox daha yaxşı! 🍻,"pivə,pivə,alcohol",2026-02-10T20:06:43.138651
63850338a4f00f51cd299d0b,Günəbaxan Elmlər Aptek,gunabakhan-elmler-aptek,"Baku city, Yasamal district, 510th, Alasgar Alakbarov street house 13 B",Baku,baku,AZE,40.37029779,49.81809239,9.6,246,2,True,True,0.0,35,30-40,🩹 🩺 💊 💉🩸,"pharmacy,sağlam",2026-02-10T20:06:43.931517
62736f852fc21158de943fbc,Elixir Vape Fountain Square,elfbar002,Sabail district Yusif Mammadaliyev house 4 apartment 13,Baku,baku,AZE,40.36948302,49.84051862,8.2,15,1,True,True,0.0,25,20-30,"ELFBAR 🍎🍓🫐🍒
Azərbaycanda rəsmi distribyutor!
Geniş çeşidli dadlar olan birdəfəlik elektron cihazlar","eel,Electronics",2026-02-10T20:06:44.781861
67a5f792adb6a0053dc494f4,Zooplanet.az,zooplanetaz,Fatali Khan Khoyski 99,Baku,baku,AZE,40.40248039,49.86063238,8.8,30,2,True,True,0.0,50,45-55,🐾 Balaca Dostlarınızın Sevimli Planeti 🐕,"pet food,pet supply,pişik yeməyi",2026-02-10T20:06:45.518734
67f389c0383f988ab0dcf156,Vape Plonq Park Bulvar,plonq-vape-park-bulvar,"Neftçilər prospekti, Park Bulvar TM",Baku,baku,AZE,40.37083977,49.84995463,9.2,60,2,True,True,0.0,30,25-35,PLONQ ilə fərqlən,,2026-02-10T20:06:46.328975
670ce5f927b5f6dc9241b914,Zoo Petfriend Nərimanov,zoo-petfriend-nrimanov,Ahmed Recebli 57a,Baku,baku,AZE,40.40390311,49.86752747,9.6,265,2,True,True,0.0,50,45-55,Zoo Petfriend -Heyvanların dostu!,"it yeməyi,pişik yeməyi,pet food",2026-02-10T20:06:47.078343
67641c12ed8807cf2bff0ada,MONKEY KING,havana-smoke,9RWC+7H3 Baku,Baku,baku,AZE,40.3960329,49.8219192,9.4,109,2,True,True,0.0,40,35-45,💀 Smoke. Style. Streets. 💨🔥,,2026-02-10T20:06:47.838116
686e6209cacc7c8f7122b60e,Myfish Balıq mağazası,myfish-balq-maazas,Ələsgər Ələkbərov  küçəsi 130 (9RC9+75H Баку),Baku,baku,AZE,40.3707256,49.8181083,9.6,48,2,True,True,0.0,40,35-45,Myfish - Dənizdən Birbaşa Masanıza,"balıq,shellfish,dəniz məhsulları",2026-02-10T20:06:48.651053
68383757553bc59eaa87b0bd,1BEER Qara Qarayev,1beer-gara-garayev,"Nizami rayonu, Qara Qarayev, Özbəkistan küçəsi, ev 2451",Baku,baku,AZE,40.4204895,49.9270195,9.6,70,2,True,True,0.0,65,60-70,1Beer – Çəllək pivə mağazası 🍺,"pivə,pivə,alcohol",2026-02-10T20:06:49.448336
693fc905deb3822b68336524,Gourmet Bazar,gourmet-bazar,"Baku city, Khatai Avenue",Baku,baku,AZE,40.38508807,49.8524386,9.2,77,2,True,True,0.0,45,40-50,"Gündəlik Yox, Xüsusi Seçim!","meyvə,tərəvəz",2026-02-10T20:06:50.231425
669e6f72a7a622eedb2e8907,"""Mobilove"" telefon aksesuarları mağazası",mobilove-phone-accessories-store,"""MIDA"" Yasamal Residential Complex, opposite school number 161",Baku,baku,AZE,40.3766813,49.79599694,9.0,135,2,True,True,0.0,50,45-55,Xoşbəxtlik mağazası📱,headphones,2026-02-10T20:06:51.590066
690e48da62b992e699dac976,Angelina French Bakery,angelina-french-bakery,"Nasimi city, Azadlig ave. 32",Baku,baku,AZE,40.38221966900838,49.84625668291983,,,2,True,True,0.0,30,25-35,Angelina Bakery,"un məmulatları,desert,şirniyyatlar",2026-02-10T20:06:52.469957
65576013e972d2ab0b4a51d7,Joker Baby Store Statistics,joker-baby-store-statistika,"Yasamal ray., Bəsti Bağırova küç. 2A",Baku,baku,AZE,40.38319264,49.82361322,8.8,101,2,True,True,0.0,45,40-50,🧸🪁,"baby,uşaqlar,toys ",2026-02-10T20:06:53.224322
630ca142b15dbe417cda02aa,Supermarket SUPREME,supermarket-supreme,Kovkab Safaraliyeva 16,Baku,baku,AZE,40.37711844,49.85864565,9.4,181,2,True,True,0.0,30,25-35,Supreme Woltda daha asan,"cosmetics,Health",2026-02-10T20:06:53.997846
6834497f5308952662fb2ff6,Floria Flower Boutique,floria-flower-boutique,Rəşid Behbudov Küçəsi 22-24,Baku,baku,AZE,40.37454233,49.84678951,9.4,225,2,True,True,0.0,30,25-35,💐🌹,çiçəklər,2026-02-10T20:06:54.772823
6717870d0fa47a7548c345f3,Hanoğlu Baklava & Lokum Nizami,hanolu-baklavalokum-nizami,Salatın Əsgərova 84,Baku,baku,AZE,40.37940757,49.83327854,8.8,62,2,True,True,0.0,30,25-35,Özəl anlarınızın şirin məkanı,"şirniyyatlar,paxlava,dondurma",2026-02-10T20:06:55.520176
6824a76651a2c9f952c58d4e,His Fish,his-fish,Həsən Əliyev küçəsi 419,Baku,baku,AZE,40.40105847603513,49.84229021160897,9.6,111,2,True,True,0.0,45,40-50,🐟 🐡,,2026-02-10T20:06:56.258822
688b2e81f3769818d85765a0,Telefon Mərkəzi,telefon-mrkzi,Azadlıq pr. 41 (9RHX+75P Баку),Baku,baku,AZE,40.3780895,49.8478355,9.4,20,2,True,True,0.0,25,20-30,Telefon Mərkəzi📱,"Electronics,headphones",2026-02-10T20:06:57.035263
64d4c3b686fdc38b74264f23,Zoo Niki,zoo-niki,9RJQ+252 Баку,Baku,baku,AZE,40.3800459,49.83796106,9.4,46,2,True,True,0.0,30,25-35,Sizin yaxın dostunuz!,"pet supply,pet food",2026-02-10T20:06:57.759465
6830424fcebf3f75e43481bc,Sirr Cake House Elmlər,sirr-cake-house-elmlr,"Baku city, Huseyn Javid ave. 47F",Baku,baku,AZE,40.36770153,49.81677914,8.8,87,2,True,True,0.0,40,35-45,Biz bu işin Sirrini bilirik.,"tort,desert,azərbəycan",2026-02-10T20:06:58.612463
67a08dd26d3bcce0c2ec68cf,Lalələr Flower Boutique,lallr-boutique, Rəşid Behbudov Küçəsi 22-24,Baku,baku,AZE,40.37456185,49.84677564,9.4,581,2,True,True,0.0,50,45-55,💐🌹,çiçəklər,2026-02-10T20:06:59.392993
66cd88f582a8ba85e9df9e21,Zoo Star,zoo-star,"Nərimanov rayonu, Heydər Əliyev pr.",Baku,baku,AZE,40.40004032,49.87647843,9.8,116,2,True,True,0.0,50,45-55,Zoo Star🐈,"pet food,pet supply,it yeməyi",2026-02-10T20:07:00.187937
66f3f2b9da331cbbfecf4786,ZooPet,zoo-online-shopping,"Yasamal district, Akim Abbasov street.",Baku,baku,AZE,40.38548356,49.80485958,9.6,76,2,True,True,0.0,50,45-55,Bakinın ən bol çeşidli Zoomağazasi,,2026-02-10T20:07:01.055774
646b6faea4cceda3dd0f0de6,Baqaj.az,baqajaz,"Yasamal district, Akim Abbasov street. 68D",Baku,baku,AZE,40.38563807,49.80960306,9.2,20,3,True,True,0.0,55,50-60,"Çamadanlar və yol çantaları, səyahət üçün hər şey.",,2026-02-10T20:07:01.831277
62ab163dd5c52b2949a824f6,Prive Bakery,prive-dessert,"Sabayil district, Khagani 14A",Baku,baku,AZE,40.372334,49.84129906,8.8,22,3,True,True,0.0,20,15-25,Sadəcə dadına baxın!,"paxlava,un məmulatları",2026-02-10T20:07:02.689833
69493cb6221d1c005fb6d706,iGadget.baku,igadgetbaku,"Xəqani küç, 84A",Baku,baku,AZE,40.3760375,49.8532031,8.6,12,2,True,True,0.0,30,25-35,Hər növ telefon aksesuarları və case-lər 😎📱,"headphones,accessories",2026-02-10T20:07:03.442963
6259138459f7065adf4c39ff,Le Plaisir Gənclik,le-plaisir-kulinariya,"Nesimi district, Ceyhun Hacibeyli street 133",Baku,baku,AZE,40.39049925,49.84610633,8.8,414,2,True,True,0.0,45,40-50,Qurmanların və ən yaxşı zövqü olan insanların ən yüksək tələblərini ödəyir,un məmulatları,2026-02-10T20:07:04.211925
6895b599c188e31bd9fc3966,ESSHOPBAKU VİP,esshopbaku-vp,9RGX+QCV Баку,Baku,baku,AZE,40.3769875,49.8485469,8.8,22,3,True,True,0.0,30,25-35,Premium texnologiya və VIP xidmət⚡📱💻🔌,"Electronics,headphones",2026-02-10T20:07:04.969195
68ff74112ac7306abf651233,Pelmeni Qara Qarayev,pelmeni-qara-qarayev,CWCH+2VX Baku,Baku,baku,AZE,40.4201125,49.9297344,10.0,22,2,True,True,0.0,55,50-60,“Dadı evdəki kimi hazırlanması asan”🥟🥟,"azərbəycan,blinçik,homemade",2026-02-10T20:07:05.757976
64ddd67c1410da90ae063bb8,Miki Zoo,miki-zoo,Agil Guliyev 15,Baku,baku,AZE,40.34415436,49.83955601,9.6,36,2,True,True,0.0,50,45-55,🐈 🐶 🪿 🐟,"pet food,pet supply,pişik yeməyi",2026-02-10T20:07:06.475816
615ef18baaf17c2e5feb92dc,VEF Aksesuar,vef-aksesuar,Fuzuli street 81,Baku,baku,AZE,40.37969101,49.84685814,9.2,89,2,True,True,0.0,30,25-35,"VEF Aksesuar yetərki siz istəyin, biz taparıq","accessories,Electronics,headphones",2026-02-10T20:07:07.285353
65857a8c00f81c81136b4858,Snus & Smoke,oxbar-vape,"Narimanov district, Hasan Aliyev 117",Baku,baku,AZE,40.40362444,49.85410747,9.4,61,2,True,True,0.0,40,35-45,"Snus & Smoke –  Premium snus, siqar , qəlyan və siqarillaların ən yaxşı ünvanı! Bizdə Nikotin kisəcikləri (snus), premium siqarlar və siqarillalar tapa bilərsiniz. Enkeyfiyyətli brendlər və eksklüziv dadlar burada! Snus həvəskarları üçün geniş seçim, güclü nikotin və ləzzətli tüstü təcrübəsi.  Bakı ərazisində sürətli çatdırılma! Snus, siqar, siqarilla , bükmə tütün ,qəlyan tütünləri və nikotin kisəcikləri almaq üçün ən yaxşı seçim",Electronics,2026-02-10T20:07:08.088960
6321bfc768b9426e0113fff0,🏠Texno Home 20 Yanvar,texno-home-20-yanvar,"Nasimi district, Tbilisi avenue 3007, 20 January metro station, Bravo Hipermarket",Baku,baku,AZE,40.40160468,49.81075578,9.2,119,3,True,True,0.0,50,45-55,Evinizin ağıllı dostu,Electronics,2026-02-10T20:07:08.847091
68516fce2687bc25b664195e,Vanessa Beauty,vanesa-beauty,"Nasimi district, Samad Vurgun street",Baku,baku,AZE,40.3764375,49.8418281,7.6,39,2,True,True,0.0,25,20-30,Ən yaxşıların ən yaxşısı 🏆,cosmetics,2026-02-10T20:07:09.630394
64898af66b6bc57d5bdafbf3,Xəzər Telekom,khazar-telecom,9X66+V4 Баку,Baku,baku,AZE,40.3621875,49.9603125,9.0,58,2,True,True,0.0,55,50-60,XəzərTelecom-Münasib qiymətə kefiyyətli telefon və kompüter aksesuarlarının satış mərkəzi.,"Electronics,headphones,Computer",2026-02-10T20:07:10.431222
691ef06cebd4444f548017d9,“Lakomka”  şirniyyət evi,lakomka-irniyyt-evi,Khagani 59A,Baku,baku,AZE,40.37419875675988,49.84723886078032,9.6,33,3,True,True,0.0,30,25-35,"Lakomka- Köhnə dad, yeni ləzzət🍰","tort,şirniyyatlar",2026-02-10T20:07:11.262612
643d504af830598122956e40,1001 Flowers Baku,flowers-baku,Nəsimi rayounu,Baku,baku,AZE,40.37768153,49.85639423,9.0,20,2,True,True,0.0,25,20-30,Xoşbəxtliyə Gülümsə ☀️,"çiçəklər,buket,gifts",2026-02-10T20:07:11.995566
687b71a3e1f60465a94b79a2,Floren Flowers,floren-flowers,"12 Rashid Behbudov St, Baku",Baku,baku,AZE,40.3747117,49.8470613,9.8,78,2,True,True,0.0,30,25-35,Floren – Zərifliyin və sevginin ünvanı,"çiçəklər,buket",2026-02-10T20:07:12.862720
68ff5898acfa1498560e2ab4,Zoo World,zoo-world,"Yasamal rayonu, Mikayil Mushviq 14 (9R8C+755 Баку)",Baku,baku,AZE,40.3666457,49.8217013,,,2,True,True,0.0,35,30-40,Zoo World🐶🐱,"pet food,pet supply",2026-02-10T20:07:13.624695
653a511bd4c42c16f622ac60,AVİS Арtek Park Bulvar,avs-badamdar,"Park Bulvar, Baku",Baku,baku,AZE,40.37063978,49.8494874,9.6,73,2,True,True,0.0,30,25-35,💉🩺💊🌡️,,2026-02-10T20:07:14.404853
646490d19b2729382cd0ea6b,Alco Home N1,sherab-evi-fountain-sq,"Nasimi district, Alimerdan Topchubasov",Baku,baku,AZE,40.37295252,49.83708934,9.4,43,2,True,True,0.0,30,25-35,🎄Hər 400 AZN alış-verişinizə bizdən hədiyyə qazanın!🎁,"alcohol,pivə,şərab",2026-02-10T20:07:15.181586
68a34f47315e0494ce2bbd5d,Xiaomi Shop Official,mi-shop,"Yasamal area, A.M Sherifzade street, building 162",Baku,baku,AZE,40.3896875,49.8032031,9.6,90,2,True,True,0.0,50,45-55,Ən son Xiaomi məhsullarını tapa biləcəyiniz mağaza. Mi Shop brand store,"Electronics,home,Home Decor",2026-02-10T20:07:15.912394
6576bfd1ff06c7eb5a2fbcf4,Xəmirchi Baku,xmirchi,9RXQ+4JF Baku,Baku,baku,AZE,40.3978125,49.8390469,9.4,58,2,True,True,0.0,45,40-50,Xəmirçi - ana yeməyi dadında…,"azərbəycan,vareniklər",2026-02-10T20:07:17.122429
6568dad34b9c72e76e199403,İyirmiyeddi,iyirmiyeddi,"28 May 38, Nasimi, Baku,",Baku,baku,AZE,40.37711868,49.84975063,9.8,70,1,True,True,0.0,30,25-35,İYİRMİYEDDİ -zövqlü dəftərxana ləvazimatları və dekor🪄,"stationery,decoration,Home Decor",2026-02-10T20:07:17.863263
6864e76b113430d2be7b623b,My Case,my-case,"Nerimanov area, Tebriz street 206",Baku,baku,AZE,40.4041875,49.8735469,10.0,11,2,True,True,0.0,45,40-50,📱📶🌍,accessories,2026-02-10T20:07:18.662665
6718b61cdd1e331fce8c65ed,EFERE Boutique Narimanov,efere-by-vusala-nerimanov,"Nərimanov rayonu, Qarabağ küçəsi ev 44-46-48-48A",Baku,baku,AZE,40.38964089,49.85772543,9.2,25,2,True,True,0.0,45,40-50,Dadlı və təmiz ev yeməkləri!,"tort,toyuq",2026-02-10T20:07:19.460478
6645e1703486d79f3d9645b9,Freshbox Bakery,freshbox-bakery,"Nasimi district, Mirali Qashgai street 24",Baku,baku,AZE,40.38448632,49.84678848,9.0,103,1,True,True,0.0,40,35-45,Eat Better🥐,"un məmulatları,sendviç,salat",2026-02-10T20:07:20.206376
631add0bb4ea40bd27f84ded,Bahar Store R. Behbudov,bahar-store-ajami,9RGW+3GQ Баку,Baku,baku,AZE,40.3752125,49.8463594,8.8,50,2,True,True,0.0,20,15-25,Gözəlliyinizi bizə etibar edin💄,"cosmetics,hair products,make up ",2026-02-10T20:07:21.157896
6867a405e5f4f994c2a95b91,Zoo Boncuk,zoo-boncuk,Asif Mahırramov 64B,Baku,baku,AZE,40.4110375,49.8055781,9.8,49,2,True,True,0.0,60,55-65,Bizim məhsullarımızın sayəsində evcil dostlarınızın həyatını gözəlləşdirin 🐶🐱,"pet food,pet supply,pişik yeməyi",2026-02-10T20:07:22.259187
5eca6604949c22e7a275cecc,Organic Bakery,organic-food-store,"Xətai dist., Mərkəzi Bulvar str. 5",Baku,baku,AZE,40.38474,49.88435707,9.0,198,1,True,True,0.0,50,45-55,Always eat healthy!,"tort,desert,orqanik",2026-02-10T20:07:23.067482
6255808d0b13bccbab4924f2,Organica Azadlıq,organica,Azadliq pr 72,Baku,baku,AZE,40.38897182,49.84291246,9.6,126,1,True,True,0.0,35,30-40,"Sağlam acıxəmrə ilə çörəklər, ağ un və rəfinə şəkərsiz şirniyyatlar","un məmulatları,sağlam,orqanik",2026-02-10T20:07:23.797748
6217228e49c6de780ed8d702,MAC BAREN Koala Park,mac-baren-tobacco-baku,Vaqif Avenue 53A,Baku,baku,AZE,40.391809,49.84001248,9.8,382,2,True,True,0.0,35,30-40,Mac Baren dünyasını kəşf et!,accessories,2026-02-10T20:07:24.570386
68307037574d64cec19a6a60,Balique Fish Market,balique,"Səbail ray, Əhməd Cavad küç, ev1",Baku,baku,AZE,40.3684671,49.82957684,9.6,46,2,True,True,0.0,30,25-35,Dənizdən süfrənizə...,"balıq,shellfish",2026-02-10T20:07:25.350300
64770cc7de69f4a842989fa5,Central PLUS Aksessuar,central-plus-aksessuar,18 Azadlig Ave,Baku,baku,AZE,40.37787612,49.84852977,9.2,100,1,True,True,0.0,30,25-35,Ən yaxşı keyfiyyətlərdən biri bizdə,"Electronics,accessories,headphones",2026-02-10T20:07:26.096668
